id,date,datetime,category,headline,summary,source,url,related,image
7666515,2026-03-19 16:34:31,1773938071,business,US fixed 30-year mortgage rate hits three-month high amid Iran war - Reuters,US fixed 30-year mortgage rate hits three-month high amid Iran war  Reuters,Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNRlhRQnVhZ24yS0JKWGstd1V1bmltcC1Ta2lIdk9QcDVEdU1kclhyUEtqQ0xYb3ROQXZkRDBCZE1EME5FYUxWSXk5VDA3Y0VUTk9IVjBZYjQ2YVNjSzdtSXQtVHBTZmkyc1czR3RfdmZId1RQLTZoQldOdVlQNHBMWkg3SHdMMkl4WEtaVFpvLW5mbWVydGQwem0yRGNDV1pONEl6MlhRYjFjNTBwdEhPNW5nM2hCV2xLREww?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665440,2026-03-19 16:25:28,1773937528,top news,"Trump signals DOJ should continue Powell probe, complicating Warsh Fed nom",Powell has accused the DOJ of investigating him in retaliation for his refusal to lower interest rates as much or as quickly as Trump has demanded.,CNBC,https://www.cnbc.com/2026/03/19/trump-powell-warsh-fed-doj-pirro.html,,https://image.cnbcfm.com/api/v1/image/108280379-1773936092481-gettyimages-2266851985-AFP_A3XP2EB.jpeg?v=1773936203&w=1920&h=1080
7665987,2026-03-19 16:23:45,1773937425,business,US approves billions in arms sales to Middle East countries - Reuters,US approves billions in arms sales to Middle East countries  Reuters,Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxOREtKdHQxUXh6aVVmczVMaGhwNXJsZmZYUnZ1NkhyUC03QnpiMnNlUUFkbkl5V1ZEbHgxMWtSOUQwamRUQThHRmNuNVRneXgybHJYYmY4YW1ldzN4VXc3UmJMUXJnMHNfOXl0NUFxN2M1THNzRnVjYWg1WHNRblRsemQ2N1QwdnZTTnEtblcyRE1zZE5uMHZqa24xc2wwVTRCTC1od3I1VE8zcVhrbEFBOVgzWE1XOTg?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7662128,2026-03-19 16:18:14,1773937094,business,Exclusive: US weighs military reinforcements as Iran war enters possible new phase - Reuters,Exclusive: US weighs military reinforcements as Iran war enters possible new phase  Reuters,Reuters,https://news.google.com/rss/articles/CBMivwFBVV95cUxNWThGM0NZUFRZN3dXTzB4SDY3OWM4Xy1JOVoxT3JaYy0zbjRTZXNLenJ5TEJpNkp4RnYtRWZzSF9hRV9IdEx0TjFRVlhPaXFXWHBRT1VoeEwxVVAtMkt0LWFwbmwwcnVKcnRzdldPaE00RDlISkJ5UTY0bTg5eTB3NXRGWHpTa1Q2Z2FDMXRoVU9SVnlPbThMSmpCem5IWDZ6TWJPN2dVUUhjX3BTRm1OOHpHQmVMcVF1U3FMOXlkZw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665663,2026-03-19 16:12:17,1773936737,business,Trump says US needs more money to fund Iran war - Reuters,Trump says US needs more money to fund Iran war  Reuters,Reuters,https://news.google.com/rss/articles/CBMikwFBVV95cUxOQ0p3SUhoS0RvZWZsV243MkdiSVFsRXRza1pqQWEySzJkOGdRSVh2eGUzakt5bkpkSmxIMWhORXVNLW1LVWxLakFxQzB3Rm9CSVZjMndrZXZ4SUxGdVJKNlhZMFBWRm1QWW9NX09NUlRlWHBqNUlRbVpJZnV5NGo4M1BTMkZtUTFpMTJoTk9laUpEUWc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665662,2026-03-19 16:09:03,1773936543,business,Trump says US is not putting troops in Middle East region - Reuters,Trump says US is not putting troops in Middle East region  Reuters,Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPOWw0U1RtM1dNV0g5NXU1NWhIeFVKSXcwWlFCckNHRjUxX2M1TXllUWw4VVppd0xoNHdxb1NVb0NKRWJlWUtDRVRGYXFJbV9QNUlOOEEtOWFPV1NVNGVHc0Zub1FUNkUwcXo1RjRCTDJFWVdqX3VMaUxjU2xtTkV1NjROVnJFcmNVdXlvZFNDd3RabkZfd1NBZUowTjJpY01OdGtSM1JqbTFPWFE?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665441,2026-03-19 16:05:30,1773936330,top news,"The market remains heavily oversold, so we're snapping up more of 2 stocks","We don't typically see the Oscillator, our favorite market gauge, get this oversold",CNBC,https://www.cnbc.com/2026/03/19/the-market-remains-heavily-oversold-so-were-snapping-up-2-stocks.html,,https://image.cnbcfm.com/api/v1/image/108279630-17738468922026-03-18t150909z_400420585_rc217kafoclp_rtrmadp_0_usa-stocks.jpeg?v=1773846932&w=1920&h=1080
7665661,2026-03-19 16:04:56,1773936296,business,"Iranian attack hits Israeli oil refinery in Haifa, some damage reported - Reuters","Iranian attack hits Israeli oil refinery in Haifa, some damage reported  Reuters",Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOY3NCMFFRSk1hc1p3enhncl9PTEFaNk5CVzh6MUdONFhWajhyX1oxUmlPT2I0akNjM2hYeHQzQ2NEdTlaZm5EVkxSdEQ0RnlpOE9TRG4yZkhpNTUzRWlFdUcwa3IzdGhZeGsya0FqTWN5X2ZUV0JlQ3l2Sm9RQTk0RXN1YUZqRWJob0wyS0hIOXpzdWxHMm1yRUJvWHA4d1dWMFp3MjV2cWhkNEdDVEpmTFRoaVJ6UHdfRHBKTEdB?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665330,2026-03-19 15:58:34,1773935914,top news,Tesla faces intensifying NHTSA probe of 'Full Self-Driving' in reduced visibility,"The investigation involves Model S, X, 3, Y and Cybertruck EVs that can use the company's FSD-branded driver assistance systems.",CNBC,https://www.cnbc.com/2026/03/19/tesla-nhtsa-full-self-driving-fsd-reduced-visibility.html,,https://image.cnbcfm.com/api/v1/image/108208854-1759850437536-gettyimages-2233586805-dellatorre-notitle250906_npzUa.jpeg?v=1771878373&w=1920&h=1080
7665765,2026-03-19 15:05:19,1773932719,business,Iran war escalation wakes markets up to risks of deeper economic pain - Reuters,Iran war escalation wakes markets up to risks of deeper economic pain  Reuters,Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPME9SMldJUFpWWnpSUlBURTBYVkg5Skd5WlE4QnJzcHFBOUkwYXVxdkFMNGZrOUFFZjJNM3d3ei1OT0hFZnJTOGhhRmJRN3BCZEdBVjQwV2RnbWh3cG5rb0pjalFaVTZ3RzJCaENXbmtpdEo5cnhWREx2QlZyLTViRk1PTzVnLWZDUTQwVzVCbzJhM0Q2MkdaTy1zNVc3a190ZVluMnZzNWFsS1NVd1RZNmp1OWM3ZGM2?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666313,2026-03-19 15:02:47,1773932567,business,Iran's parliament speaker Qalibaf increasingly central in Tehran - Reuters,Iran's parliament speaker Qalibaf increasingly central in Tehran  Reuters,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQclFJUFRZUE1wWDV2WHplNXJYMGJ2b1FvZkRXTG9kZWREbmpCaXR4S21GdDVHaXptRkkxZFBoOUJwU3lNNnZ1RXJCQ2J1WVNUNDZyejdlTjBZNUJhNjJMTzktbnV6SFlPNlFVc0RkYmUwcE1qazFKVTIwUVY0NVhrbmphMmlFM19Zd21tRU9ydEdPZm5CSHA0QWRRemJoZFBZb2RrelVrdnhwcTZHazBSbkE4S28?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7666089,2026-03-19 14:33:14,1773930794,business,Israeli military says it 'took out' Iran’s Caspian Sea naval capabilities - Reuters,Israeli military says it 'took out' Iran’s Caspian Sea naval capabilities  Reuters,Reuters,https://news.google.com/rss/articles/CBMizgFBVV95cUxNM2VXUEw1VVhsY2I0c1RaNUVGa0ZNYU5JcE8xOU43TzVFQlU2dW9tdU8yci1VMTYzNGJSNjVld212dGdYcXZ3a2lUdHZVc2t4Vk9KUUdDNmJJY3R5T01HRmhlWGUtbmRwbm8xWlR0R20ybU1xdmktQlRvMXdZQVVocHQzLThSc3h3bUtsQzcySDZOUUNVcW9iWV8tZEl4bE1qZGVhdTRKVmhnYVZ3d2tsZXBoRnY2bzNrTjY5TzVCZVliemszMnQwT3FZcXNGQQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665764,2026-03-19 14:18:12,1773929892,business,"Iran war boosts Netanyahu, bruises Trump and Gulf states - Reuters","Iran war boosts Netanyahu, bruises Trump and Gulf states  Reuters",Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQRzBlOUgxUnBqNC05UHg1NnJ1WFdxVi1NZEFoNGUta0RtWXIwZDdocGFWS1c0TXA0RUo4b2djUi0teEgzRkRQdHR4RmtObUZVTkZPd0lYS0dWVGhtMnZMUGIwUU9ONkhUQnpPbTVFdEhGb0l4aHROQ3QtQjhUU0l1eXlmVXk1Ykl3TzF1ZnBGT2xKeWZxbDJlNkw3cUVfQUpoM2lkRXJfbkw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665003,2026-03-19 14:15:41,1773929741,business,Major League Baseball names Polymarket exclusive prediction market partner,Major League Baseball is partnering with Polymarket to offer exclusive rights and data.,CNBC,https://www.cnbc.com/2026/03/19/mlb-polymarket-prediction-markets.html,,https://image.cnbcfm.com/api/v1/image/108225666-1763062879612-gettyimages-2245946454-NYSE_GOV_FUNDING.jpeg?v=1763063045&w=1920&h=1080
7664898,2026-03-19 14:12:07,1773929527,top news,Crypto.com lays off 12% of workforce in latest company to cite AI in job cuts,"CEO Kris Marszalek said the layoffs were in ""roles that do not adapt in our new world"" as the company integrates enterprise-wide AI.",CNBC,https://www.cnbc.com/2026/03/19/crypto-com-layoffs-12percent-ai-job-loss.html,,https://image.cnbcfm.com/api/v1/image/108280256-1773926447374-gettyimages-1760803561-omarques_02112023_ILLUS_TECH-1.jpeg?v=1773926470&w=1920&h=1080
7665874,2026-03-19 14:03:06,1773928986,business,"World trade growth set to slow to 1.9% this year, Iran war may weigh more, says WTO - Reuters","World trade growth set to slow to 1.9% this year, Iran war may weigh more, says WTO  Reuters",Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxONkh6ekFLN184QkxYaXB2SVMtdmZ5c01xdUc2eTI4YjNVbTZVTEpvb096bjZnQ1U0eHk2YV9OWFB6Zjhsb0lTNjVxOGhGOTlyUU5Jd3Y3YjYwUERRdFhYRnVWR2lZcVd6MlEwS0JMUy04QW9tdkdHS2hlVFZQWjJHaDE2MlYyeHgtdlpvMi1rUU81OERDcGZuVFJSbHZhUEppZHVCSmtQajNKN1luYU5lTFRELWVHLUF5dGhWcXc2Y0ZHX2pZRHc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665339,2026-03-19 13:54:59,1773928499,business,"US and Israeli war aims in Iran are not the same, US spy chief says - Reuters","US and Israeli war aims in Iran are not the same, US spy chief says  Reuters",Reuters,https://news.google.com/rss/articles/CBMipwFBVV95cUxNNGRrN0M0bzZaN1RGa3BiOVc1SW0yVnVUQWtVYlJValpYY2FuRnhNNUxiMU83YnlpNmk3MjNpc3V6SmZNbWVHSFdNaGY4Tnljd0oxNmlzdHNoMHhZcXJvMlR5OG1Tc3ZQT2FaLTFZQXhsNVZwaW5kU2s5WFRmUGpmeUVSbDQxdUtPbV8wMmk1cEl4ckRBRG5Ldi1HR3RNV0NYdlc1WGRadw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665766,2026-03-19 13:52:22,1773928342,business,Iran's giant South Pars gas field at the centre of Gulf war escalation - Reuters,Iran's giant South Pars gas field at the centre of Gulf war escalation  Reuters,Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOMHE5UklxZUR1Si1pRTRjZ3dNNk5HT2dlekFiYlpmMTRhUDY5QTM2aTE1X3FCZHpFWExSYWlEYVo5T2pZNXo3MktGY05IUXFMTHQtYUUweTlnSVo3R3B0amI2RTZ4TVJKdExnajUxYkRRb1h1WGl5OVlNYkNDRWZlYnFQREtCdkladVlCVkR3UHhJQlByX1ZKejR4U2dsV1l1cENPZUVQQWdBQlJmME84Ng?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665338,2026-03-19 13:43:53,1773927833,business,Trump says he told Netanyahu not to repeat Iranian gas field attack - Reuters,Trump says he told Netanyahu not to repeat Iranian gas field attack  Reuters,Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxPSXhZTzk5NzBzaERIbEpBS1U2RUdSSnpRbGc3eGMyM29wMzRoOVIyNEd4WDVYN1lKaUZFakRKbjBkRlkyR1FaR2dVU1I2Y2g0eG1qdHI4SjdLdTZIWDVkQXlubnBIU0dRZExHN1hpN1hTa3l0MlV3aDRpUDZTaG5DX2tWZnFQZVRWcG01MmJsTkw0TF80aGk4R2FmdnM1M3FjSVdVd0Npakl2Q29JRVhEWko4UnBiR09yOHItc0JWSldPQ0FBQlNB?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665124,2026-03-19 13:40:36,1773927636,business,"Joint statement on Strait of Hormuz by European nations, Japan, Canada - Reuters","Joint statement on Strait of Hormuz by European nations, Japan, Canada  Reuters",Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxQSkVWZ2liajhCdmVUbXRLMEZIaXFCdkxvcmlZajItYXNCbktfbjF3RWRNcVRDYnZHSVBESUF0cjJMSnc0Y3B0eDFVUkdTcU1xMjN5eUcwQkQxdHY1Z0ppTzJBWlRIanhvTHVhZjN5eTJ5dFJ3dC1jdzJObURUTndPZ1ZaRTR5WlJxRjAwcTF4Ti1MQk1JTm9ZYWdLV2JJY1BmOUg2U3JRSVRtanhkTk0w?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665229,2026-03-19 13:38:06,1773927486,business,"Exclusive: Iran attacks wipe out 17% of Qatar’s LNG capacity for up to five years, QatarEnergy CEO says - Reuters","Exclusive: Iran attacks wipe out 17% of Qatar’s LNG capacity for up to five years, QatarEnergy CEO says  Reuters",Reuters,https://news.google.com/rss/articles/CBMizAFBVV95cUxQM2VOR0pPU1pWbUpRdUU3Tjg4WWhRRU5uN1RkTG4wSFF0VndlUHI1dm5lQU9kbTMtWnhyV0VJVnZ1VkNET3ZGQ3A1ckRvSU1xTnJPWm80RmI5Z0pBem5HTkFGbE1VTnZ0T0tCSjNCVlRuaFB3T0g1SXh2RkpYQ05hN3pvQkpFNXNBeVBaVmZZOUY2d1hlUkJuMHZ1NE9NQS1HbmctOGR5RjZRTzVjbTFvd0FHVUM4U0VJLUVsUXVINWROenpUQURDemlLMVY?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7667248,2026-03-19 13:26:44,1773926804,business,"European countries and Japan: ready to help on Hormuz, stabilise energy markets - Reuters","European countries and Japan: ready to help on Hormuz, stabilise energy markets  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNWTNsOXRHZGhZQmIzendlbldIYmVZbFFfODc3aTRNeU9YeFlVeXg5UWpuckFoRFhWRExmWkZ4UmxTWS1PbUZwLXBQWVFWc1QtaThCQTE1TFBaWnJUem1Rb014X0czYkFNSlU5TDlkQU1aM18wZzFIRkRFV2RDLTVReS01SkdqTkpQWFlkQktEdDBRUnZNM0RCRmxSbXF2amhiSENwWmotaWJUZEFGd0JSRWp1T0R2LVEzTDVB?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665122,2026-03-19 13:18:32,1773926312,business,"US may remove sanctions on Iranian oil stranded in tankers, Bessent says - Reuters","US may remove sanctions on Iranian oil stranded in tankers, Bessent says  Reuters",Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQYnJ5M0loQXkzWDVTNE04NzR2R1Rfdk5ua1YzUHVKS2ZwY2gwZFJ6M1RndWl6NG5uZlZSU3Q2cHpUdVhlMmVrVGcwZ3JUOE5CMVBPb1ZuYXB5VGFiMDlQWGtXbEhJT0hLUXFodHZYb243WGJVeXJSczU0Ukt2UGszdHhYUktnSG94bGVjSWljdVRoQXFBR3psOEhSalBwS3hPdmJFWG9xaUdCWmU5TFpPR2JoQlJzWEtw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664670,2026-03-19 12:59:20,1773925160,top news,Jim Cramer's top 10 things to watch in the stock market Thursday,Stocks tumbled this morning as the U.S.-Iran war continues to escalate and oil prices spike.,CNBC,https://www.cnbc.com/2026/03/19/jim-cramers-top-10-things-to-watch-in-the-stock-market-thursday.html,,https://image.cnbcfm.com/api/v1/image/102290204-RTR4IYV1.jpg?v=1529451543&w=1920&h=1080
7665556,2026-03-19 12:48:40,1773924520,business,Russia calls for 'safety island' around Iran's Bushehr nuclear plant - Reuters,Russia calls for 'safety island' around Iran's Bushehr nuclear plant  Reuters,Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxNcWZDdjhpekxDOTFRaFd6X1VjR2JMTHZfdm04T0MyTXNPNUVZNzRzUWE0QkFDdjlrbUQ1ZkFFc2JJZmdxRVpHX3VnbDRzQ0szNnNtQmNoeDUxRDZGbS1ZUnN1VXVhR1R6cVhUSUdxRU95eTVmVFN4UGstaWtPbG9la1RYcXk0d0hjMFBZMkpGV05oOHE0ZzFNb3pqeFhGMDhwcFlkSUpXUE0xT1hMUG84ZFBScw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665123,2026-03-19 12:41:14,1773924074,business,"US objectives in Iran have not changed, Hegseth says - Reuters","US objectives in Iran have not changed, Hegseth says  Reuters",Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxNbVVYbEc1UTNiRGc0eWdBaEs3Xy1jaUZtUlBNY1BqUlVKVzYxeTd4TV8yRE8zYk9URWJKU1JYRkQ5YWFtMVdtQU95UWZLWFJrNEYtOTZoMWI1TFFRQ1pWY3VaS1BDUUk1Qm0wYm1ISUpqQVNURThzTnMtbERSUkRJLVVUZ241RDhmWU1YdXlxclQ5c0l6amtCcUl6NzFfaVl3UkhVdg?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664900,2026-03-19 12:34:32,1773923672,business,"Natural gas prices soar as Iran, Israel strike Middle East energy infrastructure - Reuters","Natural gas prices soar as Iran, Israel strike Middle East energy infrastructure  Reuters",Reuters,https://news.google.com/rss/articles/CBMiygFBVV95cUxOck93Y2M1dEJEZU50VEZvUkxsQVdQMHZPR2dGdFBSTTA0ZVdPNEtOZ2tSa296dHhoLXg5bHdZRC14aTRtelR0OGNKdGRvMWFJd25fb01rby1MajRuUGZJZEdnU0MtX3B5QWxxMUtIdDR0c2ZkakVQOHdhM2pHVjlQTFRXeXF1UXhpd1BfaTRITk1Ja3BaT09mN2RlMTFyMkh6ZThYdXFTVk9Bb0xoZDFESWxwYXRLX2xfRk9MVnpmVUpSNmdVbF9Xb3lR?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665340,2026-03-19 12:28:05,1773923285,business,Greek-operated air defence system shoots down Iranian missiles over Saudi - Reuters,Greek-operated air defence system shoots down Iranian missiles over Saudi  Reuters,Reuters,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPRUNKbXZPZWIxZGZVRUNEcjBhVjVxSHlVbHpLZnpSc0FKRnlWSENvZDFZZjFWOWtsZ3dySXF6VmpvcGZwYVR4c2lMN0RaZEFfWE82clNmbGtRVGwyb1k4ZDVvVlozbWo4b2lsT2I5ZTY1MGowZFFnNGIwVmkzSV9GU1JMZXVQTkx2X3RKdU9NNEhXZUNScktwcXFDWHdkcnY4cW8yaDRUanpWMk1rX1gzcTVuWi1Ic3pMbmFyU3JDbWRLbTlET0hQNVktZE0zTGdJTnc?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7669093,2026-03-19 12:25:38,1773923138,business,"US striking Iran-aligned militia in Iraq, top US general says - Reuters","US striking Iran-aligned militia in Iraq, top US general says  Reuters",Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxQejI5cjJ1cmFpM3lHdldadEpCeVRmNHhlWVdtV3JicHl6RllFM2xZOFg2LTVvdElfUDgwaUZBSlJyaDc0dHBLZHRBdGVMdk9GN1lqT2p3elYzTWVVb1l6T05VTDJwNktHeExmNFNZbk95dzZwUlJOSjY0UFh4Z3hNTW5BQjM2V3R4c3liMXR6LUMzZElPNGVnWE5Vd1lUTG45ck1QdHRxRDY0TTZUU0lzSw?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664436,2026-03-19 12:10:57,1773922257,top news,Trump's DHS pick Markwayne Mullin to get Senate committee vote,"President Donald Trump tapped Sen. Markwayne Mullin, R-Okla., earlier this month to replace Kristi Noem.",CNBC,https://www.cnbc.com/2026/03/19/markwayne-mullin-dhs-immigration-senate-vote.html,,https://image.cnbcfm.com/api/v1/image/108279538-17738419062026-03-18t134826z_1164039094_rc217ka4kd27_rtrmadp_0_usa-congress-mullin.jpeg?v=1773843030&w=1920&h=1080
7665126,2026-03-19 11:54:31,1773921271,business,"India's auto boom at risk as Iran-Israel war chokes gas supplies, straining supply chains - Reuters","India's auto boom at risk as Iran-Israel war chokes gas supplies, straining supply chains  Reuters",Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxOc1dtMnFqUV9idm5FSVpQcFowNXZ6dmZNVktZTk80cGU0bVB2UmRDQS1aVDlzQjFWQnpsRlFYRGxxamFNQkVlSE0tZEpyY1lvbFpBYjRjRXByQnRNamJoa1RXZUs2aURQMGZfZWViMjJkYmFvZ1ozVkZtX3FBb0JXYjB0dzd1T2hCa25XOXh1Q2ViUWI0d2xKTktHYWJjekdlYlV6eWY2WGtiZkRtWVRsRUFsOU1GSmNxZHVDWE5zc2U3aXlK?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7665449,2026-03-19 11:26:23,1773919583,business,"Iran arrests 97 people accused of working with Israel, state media reports - Reuters","Iran arrests 97 people accused of working with Israel, state media reports  Reuters",Reuters,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNQTRzUHVwZHFIZnJVSmlmMml5eTBvM2tBMkJ6ajdvMUJkdko4aHhWbGJzQThxcmY0NEkxLVF6UHZTRWhaMkk1RkdxTFdLaGtMYjhCLWNsdTJ3OERfY19XNGpneGtSWHlJdWRBQlRIQ1FlQjN0TUk0eXZtaFlNNXRqa3F5YzI2UHdydGUzM2l6blE0YnNLd01ESGh2M1NOUnMyR0hWVG5kNU04Yl92UGhxVEFZUjF3ZndUaVJfbE1PVkl5QQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664222,2026-03-19 11:04:50,1773918290,top news,Micron falls more than 5% despite blockbuster earnings. Here's what market watchers are saying,Wednesday's blockbuster earnings were not enough to stop shares in Micron Technology from falling 5.5% in pre-market trading.,CNBC,https://www.cnbc.com/2026/03/19/micron-falls-blockbuster-earnings-chips-ai.html,,https://image.cnbcfm.com/api/v1/image/108277401-1773337875964-gettyimages-2263028896-avdlogofeb26lot2e.jpeg?v=1773916364&w=1920&h=1080
7664330,2026-03-19 10:14:41,1773915281,business,"Iran calls for regional coordination in calls with Turkey, Egypt, Pakistan - Reuters","Iran calls for regional coordination in calls with Turkey, Egypt, Pakistan  Reuters",Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxPMUJiVDVSNkZhR2JIWUZZbTNlY1VtM09ZcnEzVmxZbVJOUzUwaXoyQmMtOUh6TmVlU2xNbDhSWGdqWlptcHQ5MjhRMHo3M1kwMmxGNElqZXY2ckhTeXExcXcwaHNVZ1lqMTRCZm1MemVubVRNWWdvWUw2a2tIdlNsM0g1WXRCMEtNdUdGX3U1ckZxaExmNG9KY3ltT2hVTDBCMXJ5R1dIendEWXNrbXpiR0p2OXZCUWxjTi1kejdxSHE3WU9LMEZXZDdhSQ?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664223,2026-03-19 09:49:42,1773913782,business,"Iran considers levying transit fees on ships in Hormuz Strait, lawmaker says - Reuters","Iran considers levying transit fees on ships in Hormuz Strait, lawmaker says  Reuters",Reuters,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPMG9YMjd2UDhTV0RmWGtRNkNXNHZld1hfNVFmdWYtQUpqMlh3S3d0QTJWNDBuR1VjUW1QUjEwdG11ZUxPMUFPTWtMVjFqTVBkYkkxS2FpTTdLR0tsdFBsMFZNYTZONWx6Sm1JOWFnZFp5Y2dlODdaUlNvLTV4Z2RCbU5JeGdIREMtVDc5ckVzWjRGVHcxZzRpNzcyZF9mVWpyTXV2amJuT016RmgxWnd0QUtzckFRZjhtS3hCY3J6c2s?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664448,2026-03-19 09:42:19,1773913339,business,Exclusive: Ukraine could boost rapeseed plantings if Iran conflict drags on - Reuters,Exclusive: Ukraine could boost rapeseed plantings if Iran conflict drags on  Reuters,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxPMEl6d29fZUxUVDkzbHIycGphd19NSkM4enQta0Q1aG9CY19UcnJXYkxiWC0xZVNxcDlDR0hPaEV1bUFSak9OUGI1UlRENl9ESEducG9lRzYzOE0yaS1kZ2d3aXA4MWwweUFYeDdNMEctXzl1SzJyV2ZQVUJGVGxsWDVnMUYwaHhRSXc2NDc5WWRnWlN2U3JqRHpNcVE1R2hGX2tqN1lyRlRGa0RCVE0yWHl4QzMtVWFMY05oOV9XRDJrdlBnbkE?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7660872,2026-03-19 09:37:03,1773913023,business,‘Not our war': Europe says no to Trump - Reuters,‘Not our war': Europe says no to Trump  Reuters,Reuters,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQYmNZM3RVOXBCRVlyLWFidVBneEtFU3g5aWYwT1JqWEZDdHdNcFRIekFmN1cxcXdCMkVsYk1EV1JOWkVYaWZwRDYtVWlUVW83RFB3RmE5VHN1a2w0ZEdhYXlwUUlTd0ppcmwwS1IzR2VjRXlFcWk3MDVwTEVnVWpIS20ycU5mcTlh?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
7664224,2026-03-19 09:17:39,1773911859,business,"Gulf states request urgent debate at UN Human Rights Council, documents show - Reuters","Gulf states request urgent debate at UN Human Rights Council, documents show  Reuters",Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxPeHlXMUVpNkVLVldWS2RVcFZleDFPWVZIY3hhaC1jYjdLT3ZZNzVPZlZUWGxlZUdQWUVhd0R2clZkMTFFNzFZcDZpMmowYWk2aFpWRHVmOGJQelRWdnBENzJseFlFUndjSW9PVExLd09pRmVoZjktRTlJSlp5UVdaeGVRWVlraWRFbWRMVnIxMlFRb2YzdHZHQmVEUGM0X0ZTbmttdVVmRjVITDBVQ1NoZVpxWHVCWWgxMmJmMU9WUVc3Yklx?oc=5,,https://static2.finnhub.io/file/finnhub/logo/reuters_logo.jpeg
